,game_id,firstName,lastName,goals
12528,2019020087,Dmitry,Kulikov,0
15368,2019020087,Christian,Dvorak,2
12584,2019020087,Kyle,Connor,1
1167,2019020087,Nick,Schmaltz,1
15703,2019020087,Jakob,Chychrun,0
12391,2019020087,Patrik,Laine,0
15624,2019020087,Alex,Goligoski,0
36609,2019020087,Kyle,Capobianco,0
31325,2019020087,Neal,Pionk,0
3600,2019020087,Carl,Soderberg,0
3820,2019020087,Blake,Wheeler,0
15774,2019020087,Christian,Fischer,0
34555,2019020087,Jack,Roslovic,0
41848,2019020087,David,Gustafsson,0
12458,2019020087,Josh,Morrissey,0
12018,2019020087,Phil,Kessel,0
33857,2019020087,Carl,Dahlstrom,0
15076,2019020087,Derek,Stepan,0
38716,2019020087,Mason,Appleton,0
35289,2019020087,Tucker,Poolman,0
1092,2019020087,Vinnie,Hinostroza,0
31939,2019020087,Jordan,Oesterle,0
15500,2019020087,Jason,Demers,0
4273,2019020087,Adam,Lowry,0
3895,2019020087,Andrew,Copp,0
7844,2019020087,Michael,Grabner,0
4125,2019020087,Nikolaj,Ehlers,0
40087,2019020087,Conor,Garland,1
4200,2019020087,Mark,Scheifele,1
16233,2019020087,Lawson,Crouse,0
15300,2019020087,Brad,Richardson,0
10810,2019020087,Gabriel,Bourque,0
15919,2019020087,Oliver,Ekman-Larsson,0
3767,2019020087,Mathieu,Perreault,0
15840,2019020087,Clayton,Keller,0
23636,2019020087,Anthony,Bitetto,0
78,2019020088,Claude,Giroux,0
5554,2019020088,Travis,Hamonic,0
246,2019020088,Ivan,Provorov,0
8886,2019020088,Milan,Lucic,0
5899,2019020088,Matthew,Tkachuk,0
5081,2019020088,Noah,Hanifin,0
33092,2019020088,Travis,Sanheim,0
5437,2019020088,Sam,Bennett,0
17410,2019020088,Michael,Frolik,1
508,2019020088,Sean,Couturier,0
29028,2019020088,Scott,Laughton,0
5819,2019020088,Johnny,Gaudreau,0
5604,2019020088,TJ,Brodie,0
3,2019020088,Shayne,Gostisbehere,0
18698,2019020088,Tyler,Pitlick,0
29261,2019020088,Andrew,Mangiapane,1
5739,2019020088,Mikael,Backlund,0
40384,2019020088,Carsen,Twarynski,0
5677,2019020088,Mark,Jankowski,0
163,2019020088,Travis,Konecny,0
22087,2019020088,Justin,Braun,0
29549,2019020088,Kevin,Hayes,0
5161,2019020088,Elias,Lindholm,1
7684,2019020088,James,van Riemsdyk,0
33177,2019020088,Oskar,Lindblom,0
592,2019020088,Michael,Raffl,0
29848,2019020088,Austin,Czarnik,0
6143,2019020088,Matt,Niskanen,1
19560,2019020088,Derek,Ryan,0
5241,2019020088,Mark,Giordano,0
35637,2019020088,Robert,Hagg,0
37495,2019020088,Oliver,Kylington,0
35560,2019020088,Rasmus,Andersson,0
424,2019020088,Jakub,Voracek,0
5976,2019020088,Sean,Monahan,0
20405,2019020088,Chris,Stewart,0
41154,2019020089,Taro,Hirose,0
9440,2019020089,Bo,Horvat,0
29777,2019020089,Frans,Nielsen,0
29884,2019020089,Justin,Abdelkader,0
17795,2019020089,J.T.,Miller,2
21611,2019020089,Josh,Leivo,0
27866,2019020089,Tim,Schaller,0
9179,2019020089,Alex,Biega,0
18193,2019020089,Adam,Erne,0
9358,2019020089,Brock,Boeser,0
19634,2019020089,Trevor,Daley,0
9033,2019020089,Jake,Virtanen,0
30160,2019020089,Luke,Glendening,0
1354,2019020089,Tyler,Motte,0
9653,2019020089,Brandon,Sutter,0
9232,2019020089,Alexander,Edler,1
5345,2019020089,Micheal,Ferland,0
10660,2019020089,Patrik,Nemeth,0
30013,2019020089,Dylan,Larkin,1
8620,2019020089,Tanner,Pearson,0
3971,2019020089,Tyler,Myers,0
24418,2019020089,Jordie,Benn,0
26719,2019020089,Christopher,Tanev,0
38070,2019020089,Quinn,Hughes,0
25448,2019020089,Jacob,de la Rose,0
34740,2019020089,Darren,Helm,0
30310,2019020089,Andreas,Athanasiou,0
26805,2019020089,Troy,Stecher,1
23132,2019020089,Valtteri,Filppula,0
34808,2019020089,Tyler,Bertuzzi,0
41118,2019020089,Dennis,Cholowski,0
38157,2019020089,Elias,Pettersson,1
30422,2019020089,Mike,Green,0
30379,2019020089,Anthony,Mantha,0
40999,2019020089,Filip,Hronek,0
7058,2019020089,Jay,Beagle,0
7598,2019020090,Max,Pacioretty,0
26176,2019020090,Rocco,Grimaldi,0
3388,2019020090,Matt,Duchene,0
27633,2019020090,Ryan,Ellis,0
23753,2019020090,Craig,Smith,0
3231,2019020090,Nick,Holden,0
20022,2019020090,Mikael,Granlund,0
31693,2019020090,Jonathan,Marchessault,0
40787,2019020090,Nicolas,Hague,0
27448,2019020090,Ryan,Johansen,0
27391,2019020090,Austin,Watson,0
13524,2019020090,Dan,Hamhuis,0
23562,2019020090,Mattias,Ekholm,0
26478,2019020090,Reilly,Smith,1
27520,2019020090,Yannick,Weber,0
23685,2019020090,Calle,Jarnkrok,1
32097,2019020090,Ryan,Reaves,0
19814,2019020090,Jon,Merrill,0
24949,2019020090,Mark,Stone,1
34463,2019020090,Shea,Theodore,0
38429,2019020090,Cody,Glass,0
31585,2019020090,Colton,Sissons,1
17361,2019020090,Deryk,Engelland,0
32729,2019020090,Cody,Eakin,0
23967,2019020090,Viktor,Arvidsson,0
39565,2019020090,Dante,Fabbro,0
12098,2019020090,Nick,Bonino,1
19418,2019020090,Valentin,Zykov,0
35762,2019020090,William,Carrier,0
23893,2019020090,Roman,Josi,0
25256,2019020090,Kyle,Turris,1
23826,2019020090,Filip,Forsberg,1
20809,2019020090,William,Karlsson,0
8531,2019020090,Brayden,McNabb,0
32008,2019020090,Paul,Stastny,0
34275,2019020090,Tomas,Nosek,0
8829,2019020091,Trevor,Lewis,0
41328,2019020091,Austin,Wagner,0
36238,2019020091,Lucas,Wallmark,0
8221,2019020091,Jeff,Carter,0
41195,2019020091,Blake,Lizotte,0
24151,2019020091,Brian,Gibbons,0
27028,2019020091,Nino,Niederreiter,0
28963,2019020091,Erik,Haula,0
8082,2019020091,Jake,Gardiner,0
35890,2019020091,Michael,Amadio,0
9119,2019020091,Ben,Hutton,0
25184,2019020091,Ryan,Dzingel,0
8347,2019020091,Anze,Kopitar,0
8281,2019020091,Dustin,Brown,0
4696,2019020091,Jaccob,Slavin,0
37544,2019020091,Ilya,Kovalchuk,0
36052,2019020091,Warren,Foegele,0
8963,2019020091,Alec,Martinez,0
35481,2019020091,Alex,Iafallo,0
6056,2019020091,Dougie,Hamilton,0
37095,2019020091,Martin,Necas,1
4533,2019020091,Jordan,Staal,0
41260,2019020091,Matt,Roy,0
19264,2019020091,Sebastian,Aho,1
19211,2019020091,Haydn,Fleury,0
30733,2019020091,Joakim,Ryan,0
8762,2019020091,Drew,Doughty,0
41398,2019020091,Sean,Walker,0
19484,2019020091,Teuvo,Teravainen,0
8419,2019020091,Tyler,Toffoli,0
39492,2019020091,Andrei,Svechnikov,0
4887,2019020091,Brett,Pesce,0
33456,2019020091,Joel,Edmundson,0
29094,2019020091,Adrian,Kempe,0
19135,2019020091,Brock,McGinn,0
14638,2019020091,Kyle,Clifford,0
39928,2019020092,Ryan,Graves,0
12658,2019020092,Brandon,Tanev,1
9980,2019020092,Jack,Johnson,0
40016,2019020092,Cale,Makar,0
39195,2019020092,Teddy,Blueger,0
11079,2019020092,Tyson,Jost,0
10294,2019020092,Matt,Calvert,1
10933,2019020092,Samuel,Girard,0
41620,2019020092,Sam,Lafferty,0
3458,2019020092,Gabriel,Landeskog,0
41560,2019020092,John,Marino,0
11166,2019020092,Justin,Schultz,0
17109,2019020092,Jake,Guentzel,1
33995,2019020092,Zach,Aston-Reese,0
41870,2019020092,Juuso,Riikola,0
41692,2019020092,Adam,Johnson,0
10649,2019020092,Colin,Wilson,0
11919,2019020092,Sidney,Crosby,1
3680,2019020092,Nathan,MacKinnon,1
6435,2019020092,Andre,Burakovsky,0
11964,2019020092,Patric,Hornqvist,0
10724,2019020092,Matt,Nieto,0
25868,2019020092,Joonas,Donskoi,0
26596,2019020092,J.T.,Compher,0
7209,2019020092,Mark,Barberio,0
12305,2019020092,Ian,Cole,0
33931,2019020092,Dominik,Simon,0
11821,2019020092,Kris,Letang,0
26106,2019020092,Marcus,Pettersson,0
11018,2019020092,Mikko,Rantanen,0
39268,2019020092,Dominik,Kahun,0
19860,2019020092,Joseph,Blandisi,0
3162,2019020092,Erik,Johnson,0
342,2019020092,Pierre-Edouard,Bellemare,0
11887,2019020092,Brian,Dumoulin,0
8155,2019020092,Nazem,Kadri,0
28712,2019020093,Frederik,Gauthier,0
10865,2019020093,Alexander,Kerfoot,0
16379,2019020093,Radko,Gudas,0
8709,2019020093,Jake,Muzzin,0
6653,2019020093,John,Carlson,1
37806,2019020093,Ilya,Mikheyev,1
25564,2019020093,Chandler,Stephenson,0
41674,2019020093,Tyler,Lewington,0
37850,2019020093,Trevor,Moore,0
24716,2019020093,Cody,Ceci,0
14473,2019020093,Nick,Shore,0
3528,2019020093,Tyson,Barrie,0
6290,2019020093,Alex,Ovechkin,0
6363,2019020093,Evgeny,Kuznetsov,1
37759,2019020093,Dmytro,Timashov,0
14080,2019020093,John,Tavares,1
799,2019020093,Richard,Panik,0
6510,2019020093,Dmitry,Orlov,0
21073,2019020093,William,Nylander,0
21231,2019020093,Auston,Matthews,0
6587,2019020093,Nicklas,Backstrom,1
21435,2019020093,Mitchell,Marner,0
6807,2019020093,Lars,Eller,0
30086,2019020093,Nick,Jensen,0
6885,2019020093,Tom,Wilson,0
25651,2019020093,T.J.,Oshie,0
37920,2019020093,Jonas,Siegenthaler,0
36465,2019020093,Andreas,Johnsson,0
7762,2019020093,Martin,Marincin,0
27103,2019020093,Carl,Hagelin,0
5364,2019020093,Garnet,Hathaway,0
26955,2019020093,Kasperi,Kapanen,1
25729,2019020093,Jakub,Vrana,1
37387,2019020093,Justin,Holl,0
7795,2019020093,Morgan,Rielly,0
34954,2019020093,Brendan,Leipsic,0
18617,2019020094,Radek,Faksa,0
20958,2019020094,Ryan,Murray,0
10136,2019020094,Boone,Jenner,0
1796,2019020094,Corey,Perry,0
40976,2019020094,Rhett,Gardner,0
13223,2019020094,Tyler,Seguin,0
9823,2019020094,Markus,Nutivaara,0
10051,2019020094,Oliver,Bjorkstrand,0
39835,2019020094,Miro,Heiskanen,1
10419,2019020094,Pierre-Luc,Dubois,0
13319,2019020094,Jamie,Oleksiak,0
11738,2019020094,Andrej,Sekera,0
10499,2019020094,Zach,Werenski,1
13432,2019020094,Jason,Dickinson,0
40750,2019020094,Jakob,Lilja,0
40643,2019020094,Alexandre,Texier,0
1712,2019020094,Andrew,Cogliano,0
21931,2019020094,Joe,Pavelski,1
40689,2019020094,Emil,Bemstrom,0
35851,2019020094,Taylor,Fedun,0
13112,2019020094,Mattias,Janmark,0
39750,2019020094,Roope,Hintz,0
40895,2019020094,Vladislav,Gavrikov,0
10352,2019020094,Seth,Jones,0
20687,2019020094,Cam,Atkinson,0
9863,2019020094,Nick,Foligno,0
12789,2019020094,John,Klingberg,0
29933,2019020094,Gustav,Nyquist,0
7355,2019020094,Alexander,Radulov,0
20741,2019020094,Alexander,Wennberg,1
10216,2019020094,David,Savard,0
35011,2019020094,Denis,Gurianov,0
5006,2019020094,Riley,Nash,0
12920,2019020094,Esa,Lindell,0
13016,2019020094,Jamie,Benn,0
9767,2019020094,Sonny,Milano,1
7685,2019020095,James,van Riemsdyk,0
18895,2019020095,Matt,Benning,0
29029,2019020095,Scott,Laughton,0
328,2019020095,Brandon,Manning,1
18942,2019020095,Connor,McDavid,1
9621,2019020095,Markus,Granlund,0
19060,2019020095,Ethan,Bear,1
18699,2019020095,Tyler,Pitlick,0
593,2019020095,Michael,Raffl,0
18780,2019020095,Kris,Russell,0
11597,2019020095,Oscar,Klefbom,0
22088,2019020095,Justin,Braun,0
509,2019020095,Sean,Couturier,0
11448,2019020095,Ryan,Nugent-Hopkins,1
79,2019020095,Claude,Giroux,0
33178,2019020095,Oskar,Lindblom,1
17149,2019020095,Josh,Archibald,0
164,2019020095,Travis,Konecny,0
29550,2019020095,Kevin,Hayes,0
11373,2019020095,Darnell,Nurse,0
25386,2019020095,Zack,Kassian,0
17464,2019020095,Alex,Chiasson,0
11296,2019020095,Leon,Draisaitl,2
30219,2019020095,Riley,Sheahan,0
247,2019020095,Ivan,Provorov,0
11228,2019020095,Jujhar,Khaira,0
40385,2019020095,Carsen,Twarynski,0
40399,2019020095,Connor,Bunnaman,0
23504,2019020095,James,Neal,0
33918,2019020095,Tomas,Jurco,0
4,2019020095,Shayne,Gostisbehere,0
33093,2019020095,Travis,Sanheim,0
425,2019020095,Jakub,Voracek,2
41466,2019020095,Patrick,Russell,0
6144,2019020095,Matt,Niskanen,0
35638,2019020095,Robert,Hagg,0
6229,2019020096,Marcus,Johansson,0
40220,2019020096,Sam,Steel,0
4948,2019020096,Jeff,Skinner,0
41723,2019020096,Max,Comtois,0
9309,2019020096,Michael,Del Zotto,0
2530,2019020096,Jake,McCabe,0
3067,2019020096,Evan,Rodrigues,0
39126,2019020096,Henri,Jokiharju,0
2342,2019020096,Korbinian,Holzer,0
2013,2019020096,Josh,Manson,0
1474,2019020096,Cam,Fowler,0
2786,2019020096,Rasmus,Ristolainen,0
2063,2019020096,Adam,Henrique,2
39067,2019020096,Rasmus,Dahlin,0
2393,2019020096,Ondrej,Kase,0
2459,2019020096,Marco,Scandella,0
31048,2019020096,Johan,Larsson,0
2648,2019020096,Sam,Reinhart,0
1886,2019020096,Derek,Grant,0
2717,2019020096,Zemgus,Girgensons,0
2278,2019020096,Jakob,Silfverberg,1
31399,2019020096,Jimmy,Vesey,0
17290,2019020096,Carter,Rowney,0
35705,2019020096,Troy,Terry,0
39013,2019020096,Victor,Olofsson,1
2596,2019020096,Kyle,Okposo,0
40164,2019020096,Max,Jones,0
34350,2019020096,Colin,Miller,0
1956,2019020096,Nick,Ritchie,0
2134,2019020096,Rickard,Rakell,1
2855,2019020096,Jack,Eichel,1
33440,2019020096,Vladimir,Sobotka,0
1656,2019020096,Hampus,Lindholm,0
36307,2019020096,Jacob,Larsson,0
1533,2019020096,Ryan,Getzlaf,1
37336,2019020096,Casey,Mittelstadt,0
19265,2019020097,Sebastian,Aho,0
2922,2019020097,Evander,Kane,3
22021,2019020097,Marcus,Sorensen,0
21789,2019020097,Marc-Edouard,Vlasic,0
36239,2019020097,Lucas,Wallmark,0
21496,2019020097,Patrick,Marleau,0
21649,2019020097,Joe,Thornton,0
19136,2019020097,Brock,McGinn,0
22251,2019020097,Logan,Couture,0
36053,2019020097,Warren,Foegele,0
39493,2019020097,Andrei,Svechnikov,0
38342,2019020097,Mario,Ferraro,0
35105,2019020097,Barclay,Goodrow,1
21719,2019020097,Brent,Burns,0
30547,2019020097,Tim,Heed,0
38402,2019020097,Lukas,Radil,0
22168,2019020097,Melker,Karlsson,0
22450,2019020097,Tomas,Hertl,1
4888,2019020097,Brett,Pesce,0
6057,2019020097,Dougie,Hamilton,1
19212,2019020097,Haydn,Fleury,0
22380,2019020097,Kevin,Labanc,0
33457,2019020097,Joel,Edmundson,0
22303,2019020097,Brenden,Dillon,0
19485,2019020097,Teuvo,Teravainen,0
25185,2019020097,Ryan,Dzingel,0
37096,2019020097,Martin,Necas,0
27029,2019020097,Nino,Niederreiter,0
4697,2019020097,Jaccob,Slavin,0
8083,2019020097,Jake,Gardiner,0
36694,2019020097,Dylan,Gambrell,0
4534,2019020097,Jordan,Staal,0
30667,2019020097,Timo,Meier,0
28772,2019020097,Erik,Karlsson,0
28964,2019020097,Erik,Haula,1
24152,2019020097,Brian,Gibbons,0
4469,2019020098,Joakim,Nordstrom,0
18493,2019020098,Brayden,Point,1
35253,2019020098,Luke,Witkowski,0
18401,2019020098,Mikhail,Sergachev,0
28880,2019020098,Charlie,Coyle,0
18012,2019020098,Alex,Killorn,0
18104,2019020098,Tyler,Johnson,0
27921,2019020098,Brandon,Carlo,0
23333,2019020098,Ondrej,Palat,0
22962,2019020098,Torey,Krug,0
2199,2019020098,Chris,Wagner,0
28001,2019020098,Danton,Heinen,0
18250,2019020098,Victor,Hedman,0
22880,2019020098,David,Pastrnak,2
17969,2019020098,Braydon,Coburn,0
17702,2019020098,Yanni,Gourde,0
29480,2019020098,Ryan,McDonagh,0
30852,2019020098,Jake,DeBrusk,0
31852,2019020098,Patrick,Maroon,0
22579,2019020098,Patrice,Bergeron,1
38526,2019020098,Carter,Verhaeghe,0
23036,2019020098,Zdeno,Chara,0
22653,2019020098,Brad,Marchand,0
27767,2019020098,Sean,Kuraly,0
23203,2019020098,Nikita,Kucherov,0
27687,2019020098,Matt,Grzelcyk,0
38586,2019020098,Erik,Cernak,0
18588,2019020098,Brett,Ritchie,0
32403,2019020098,Kevin,Shattenkirk,1
30772,2019020098,Charlie,McAvoy,0
17536,2019020098,Anthony,Cirelli,0
39630,2019020098,Par,Lindholm,0
39709,2019020098,Connor,Clifton,0
18343,2019020098,Steven,Stamkos,0
38678,2019020098,Mathieu,Joseph,1
39680,2019020098,Karson,Kuhlman,0
39324,2019020099,Jesperi,Kotkaniemi,0
41836,2019020099,Gerald,Mayhew,0
20563,2019020099,Joel,Eriksson Ek,0
4393,2019020099,Ben,Chiarot,0
30473,2019020099,Tomas,Tatar,0
26004,2019020099,Brett,Kulak,0
32927,2019020099,Nate,Thompson,0
4325,2019020099,Joel,Armia,1
27323,2019020099,Kevin,Fiala,0
19885,2019020099,Jared,Spurgeon,0
7441,2019020099,Shea,Weber,0
15221,2019020099,Max,Domi,0
20490,2019020099,Jonas,Brodin,0
7132,2019020099,Jeff,Petry,0
24471,2019020099,Brendan,Gallagher,1
34628,2019020099,Ryan,Donato,0
23296,2019020099,Jonathan,Drouin,0
20629,2019020099,Mikko,Koivu,0
19951,2019020099,Ryan,Suter,0
7518,2019020099,Artturi,Lehkonen,0
20300,2019020099,Luke,Kunin,0
7273,2019020099,Phillip,Danault,0
36624,2019020099,Jordan,Greenway,0
25323,2019020099,Brad,Hunt,0
20227,2019020099,Matt,Dumba,0
25504,2019020099,Victor,Mete,1
39370,2019020099,Nick,Suzuki,1
4773,2019020099,Eric,Staal,0
20090,2019020099,Jason,Zucker,0
7234,2019020099,Paul,Byron,0
16526,2019020099,Ryan,Hartman,0
31779,2019020099,Zach,Parise,0
36563,2019020099,Nick,Seeler,0
20427,2019020099,Marcus,Foligno,0
39447,2019020099,Cale,Fleury,0
15990,2019020099,Nick,Cousins,0
34201,2019020100,Brendan,Smith,0
24172,2019020100,Will,Butcher,0
29336,2019020100,Marc,Staal,0
29642,2019020100,Chris,Kreider,0
1285,2019020100,Artemi,Panarin,0
27566,2019020100,P.K.,Subban,1
31171,2019020100,Brady,Skjei,0
40488,2019020100,Nikita,Gusev,1
13785,2019020100,Ryan,Strome,0
38795,2019020100,Adam,Fox,0
16820,2019020100,Pavel,Zacha,0
16886,2019020100,Kyle,Palmieri,1
38767,2019020100,Libor,Hajek,0
34139,2019020100,Greg,McKegg,0
24029,2019020100,Jesper,Bratt,0
31460,2019020100,Mika,Zibanejad,0
30996,2019020100,Mirco,Mueller,0
29391,2019020100,Jesper,Fast,1
662,2019020100,Wayne,Simmonds,0
4048,2019020100,Jacob,Trouba,0
38941,2019020100,Kaapo,Kakko,0
16162,2019020100,Tony,DeAngelo,1
31154,2019020100,Lias,Andersson,0
24089,2019020100,Miles,Wood,1
11663,2019020100,Taylor,Hall,0
24228,2019020100,Blake,Coleman,1
31250,2019020100,Pavel,Buchnevich,0
38868,2019020100,Brett,Howden,0
36176,2019020100,John,Hayden,0
27163,2019020100,Matt,Tennyson,0
16668,2019020100,Travis,Zajac,0
40427,2019020100,Jack,Hughes,0
9716,2019020100,Sami,Vatanen,0
36516,2019020100,Kevin,Rooney,0
22223,2019020100,Micheal,Haley,0
16599,2019020100,Damon,Severson,0
32309,2019020101,Alex,Pietrangelo,1
1355,2019020101,Tyler,Motte,0
9359,2019020101,Brock,Boeser,0
7059,2019020101,Jay,Beagle,0
9441,2019020101,Bo,Horvat,1
17796,2019020101,J.T.,Miller,1
24419,2019020101,Jordie,Benn,0
19340,2019020101,Justin,Faulk,0
9654,2019020101,Brandon,Sutter,0
5346,2019020101,Micheal,Ferland,1
33228,2019020101,Vince,Dunn,0
17043,2019020101,Oskar,Sundqvist,0
32265,2019020101,Carl,Gunnarsson,0
27867,2019020101,Tim,Schaller,0
8007,2019020101,Tyler,Bozak,0
9034,2019020101,Jake,Virtanen,0
16446,2019020101,Brayden,Schenn,0
2989,2019020101,Ryan,O'Reilly,0
32187,2019020101,Jaden,Schwartz,0
38158,2019020101,Elias,Pettersson,0
3972,2019020101,Tyler,Myers,0
32389,2019020101,Vladimir,Tarasenko,1
32660,2019020101,Colton,Parayko,0
36128,2019020101,Sammy,Blais,0
9233,2019020101,Alexander,Edler,0
8621,2019020101,Tanner,Pearson,0
26720,2019020101,Christopher,Tanev,0
12229,2019020101,David,Perron,0
33381,2019020101,Alexander,Steen,0
38071,2019020101,Quinn,Hughes,0
21612,2019020101,Josh,Leivo,0
32498,2019020101,Robby,Fabbri,1
33309,2019020101,Ivan,Barbashev,0
37993,2019020101,Robert,Thomas,0
32604,2019020101,Jay,Bouwmeester,0
26806,2019020101,Troy,Stecher,0
3896,2019020102,Andrew,Copp,0
33858,2019020102,Carl,Dahlstrom,0
40554,2019020102,Devon,Toews,0
14892,2019020102,Cal,Clutterbuck,0
38717,2019020102,Mason,Appleton,0
14713,2019020102,Ryan,Pulock,0
17215,2019020102,Tom,Kuhnhackl,0
41827,2019020102,Oliver,Wahlstrom,0
4201,2019020102,Mark,Scheifele,0
31326,2019020102,Neal,Pionk,0
14803,2019020102,Scott,Mayfield,0
3768,2019020102,Mathieu,Perreault,0
3821,2019020102,Blake,Wheeler,0
14946,2019020102,Ross,Johnston,0
14987,2019020102,Mathew,Barzal,2
35290,2019020102,Tucker,Poolman,0
7942,2019020102,Leo,Komarov,0
4274,2019020102,Adam,Lowry,0
38761,2019020102,Ville,Heinola,0
24776,2019020102,Derick,Brassard,0
12529,2019020102,Dmitry,Kulikov,0
13708,2019020102,Johnny,Boychuk,0
34556,2019020102,Jack,Roslovic,0
13861,2019020102,Anders,Lee,0
41849,2019020102,David,Gustafsson,0
34088,2019020102,Michael,Dal Colle,0
10811,2019020102,Gabriel,Bourque,0
12585,2019020102,Kyle,Connor,0
13951,2019020102,Brock,Nelson,0
12459,2019020102,Josh,Morrissey,0
12392,2019020102,Patrik,Laine,0
14147,2019020102,Josh,Bailey,1
4126,2019020102,Nikolaj,Ehlers,1
13650,2019020102,Adam,Pelech,0
14392,2019020102,Nick,Leddy,0
14237,2019020102,Anthony,Beauvillier,0
30380,2019020103,Anthony,Mantha,0
5555,2019020103,Travis,Hamonic,0
9180,2019020103,Alex,Biega,0
29885,2019020103,Justin,Abdelkader,0
5605,2019020103,TJ,Brodie,0
41064,2019020103,Christoffer,Ehn,0
17411,2019020103,Michael,Frolik,0
29262,2019020103,Andrew,Mangiapane,1
5678,2019020103,Mark,Jankowski,0
30371,2019020103,Danny,DeKeyser,0
29849,2019020103,Austin,Czarnik,0
5082,2019020103,Noah,Hanifin,0
5900,2019020103,Matthew,Tkachuk,0
30423,2019020103,Mike,Green,0
37496,2019020103,Oliver,Kylington,0
41119,2019020103,Dennis,Cholowski,0
5740,2019020103,Mikael,Backlund,0
30311,2019020103,Andreas,Athanasiou,0
5162,2019020103,Elias,Lindholm,1
5820,2019020103,Johnny,Gaudreau,0
10661,2019020103,Patrik,Nemeth,0
41000,2019020103,Filip,Hronek,0
29778,2019020103,Frans,Nielsen,0
30014,2019020103,Dylan,Larkin,0
25449,2019020103,Jacob,de la Rose,0
41155,2019020103,Taro,Hirose,0
35561,2019020103,Rasmus,Andersson,0
8887,2019020103,Milan,Lucic,0
5438,2019020103,Sam,Bennett,1
30161,2019020103,Luke,Glendening,0
19561,2019020103,Derek,Ryan,1
34809,2019020103,Tyler,Bertuzzi,0
5242,2019020103,Mark,Giordano,1
34741,2019020103,Darren,Helm,1
23133,2019020103,Valtteri,Filppula,0
5977,2019020103,Sean,Monahan,0
23686,2019020104,Calle,Jarnkrok,0
40088,2019020104,Conor,Garland,0
39566,2019020104,Dante,Fabbro,1
26177,2019020104,Rocco,Grimaldi,0
27392,2019020104,Austin,Watson,0
36610,2019020104,Kyle,Capobianco,0
15704,2019020104,Jakob,Chychrun,1
3601,2019020104,Carl,Soderberg,1
23894,2019020104,Roman,Josi,0
1093,2019020104,Vinnie,Hinostroza,0
15775,2019020104,Christian,Fischer,0
27449,2019020104,Ryan,Johansen,0
20023,2019020104,Mikael,Granlund,0
15077,2019020104,Derek,Stepan,0
15625,2019020104,Alex,Goligoski,0
15920,2019020104,Oliver,Ekman-Larsson,0
7845,2019020104,Michael,Grabner,0
13525,2019020104,Dan,Hamhuis,0
25257,2019020104,Kyle,Turris,0
15301,2019020104,Brad,Richardson,0
23754,2019020104,Craig,Smith,0
23968,2019020104,Viktor,Arvidsson,0
31940,2019020104,Jordan,Oesterle,0
23563,2019020104,Mattias,Ekholm,0
31586,2019020104,Colton,Sissons,0
1168,2019020104,Nick,Schmaltz,0
15841,2019020104,Clayton,Keller,0
27521,2019020104,Yannick,Weber,0
12099,2019020104,Nick,Bonino,1
12019,2019020104,Phil,Kessel,2
24552,2019020104,Daniel,Carr,0
16234,2019020104,Lawson,Crouse,0
27634,2019020104,Ryan,Ellis,0
15501,2019020104,Jason,Demers,0
3389,2019020104,Matt,Duchene,0
15369,2019020104,Christian,Dvorak,1
34464,2019020105,Shea,Theodore,0
25106,2019020105,Mark,Borowiecki,0
34881,2019020105,Colin,White,0
37702,2019020105,Scott,Sabourin,0
16096,2019020105,Anthony,Duclair,0
32865,2019020105,Nick,Paul,0
20153,2019020105,Tyler,Ennis,0
21362,2019020105,Connor,Brown,0
21304,2019020105,Nikita,Zaitsev,0
32009,2019020105,Paul,Stastny,0
3232,2019020105,Nick,Holden,1
7599,2019020105,Max,Pacioretty,0
24859,2019020105,Jean-Gabriel,Pageau,1
40788,2019020105,Nicolas,Hague,0
37598,2019020105,Erik,Brannstrom,0
32730,2019020105,Cody,Eakin,0
26479,2019020105,Reilly,Smith,1
25159,2019020105,Bobby,Ryan,0
4631,2019020105,Ron,Hainsey,0
32098,2019020105,Ryan,Reaves,0
